target,campaign,campaign_label,variant,label,round,repetitions,performance_metric,performance_value,performance_unit,performance_direction,plot_reference,plot_performance_delta_percent,plot_peak_rss_delta_percent,matched_reference,matched_performance_delta_percent,matched_peak_rss_delta_percent,peak_rss_mib,performance_value_median,peak_rss_mib_median,plot_performance_delta_percent_median,plot_peak_rss_delta_percent_median,matched_performance_delta_percent_median,matched_peak_rss_delta_percent_median,source_json_path
ripgrep,ripgrep_realworld_single_thread,"Real-world matrix, 1 thread",tcmalloc,TCMalloc,4,7,wall_time,2.450862952,seconds,lower_is_better,system,1.6755079328655276,120.00000000000001,system,1.6755079328655276,120.00000000000001,11.0,2.449182899,11.0,1.728266914985177,120.00000000000001,1.728266914985177,120.00000000000001,benchmark-results/realworld-rust-allocator-20260714.json#campaigns[app=ripgrep]
ripgrep,ripgrep_realworld_single_thread,"Real-world matrix, 1 thread",tcmalloc,TCMalloc,5,7,wall_time,2.443253372,seconds,lower_is_better,system,3.3468335941622795,120.00000000000001,system,3.3468335941622795,120.00000000000001,11.0,2.449182899,11.0,1.728266914985177,120.00000000000001,1.728266914985177,120.00000000000001,benchmark-results/realworld-rust-allocator-20260714.json#campaigns[app=ripgrep]
ripgrep,ripgrep_realworld_single_thread,"Real-world matrix, 1 thread",tcmalloc,TCMalloc,6,7,wall_time,2.415189698,seconds,lower_is_better,system,2.1965770758207936,120.00000000000001,system,2.1965770758207936,120.00000000000001,11.0,2.449182899,11.0,1.728266914985177,120.00000000000001,1.728266914985177,120.00000000000001,benchmark-results/realworld-rust-allocator-20260714.json#campaigns[app=ripgrep]
ripgrep,ripgrep_realworld_single_thread,"Real-world matrix, 1 thread",tcmalloc,TCMalloc,7,7,wall_time,2.434857131,seconds,lower_is_better,system,0.7716975370740009,120.00000000000001,system,0.7716975370740009,120.00000000000001,11.0,2.449182899,11.0,1.728266914985177,120.00000000000001,1.728266914985177,120.00000000000001,benchmark-results/realworld-rust-allocator-20260714.json#campaigns[app=ripgrep]
ripgrep,ripgrep_realworld_single_thread,"Real-world matrix, 1 thread",unialloc,UniAlloc,1,7,wall_time,2.456306801,seconds,lower_is_better,system,2.3823773042659147,19.999999999999996,system,2.3823773042659147,19.999999999999996,6.0,2.444788388,6.0,1.8298601538786263,19.999999999999996,1.8298601538786263,19.999999999999996,benchmark-results/realworld-rust-allocator-20260714.json#campaigns[app=ripgrep]
ripgrep,ripgrep_realworld_single_thread,"Real-world matrix, 1 thread",unialloc,UniAlloc,2,7,wall_time,2.451628831,seconds,lower_is_better,system,1.8298601538786263,19.999999999999996,system,1.8298601538786263,19.999999999999996,6.0,2.444788388,6.0,1.8298601538786263,19.999999999999996,1.8298601538786263,19.999999999999996,benchmark-results/realworld-rust-allocator-20260714.json#campaigns[app=ripgrep]
ripgrep,ripgrep_realworld_single_thread,"Real-world matrix, 1 thread",unialloc,UniAlloc,3,7,wall_time,2.444788388,seconds,lower_is_better,system,0.38424807406949313,19.999999999999996,system,0.38424807406949313,19.999999999999996,6.0,2.444788388,6.0,1.8298601538786263,19.999999999999996,1.8298601538786263,19.999999999999996,benchmark-results/realworld-rust-allocator-20260714.json#campaigns[app=ripgrep]
ripgrep,ripgrep_realworld_single_thread,"Real-world matrix, 1 thread",unialloc,UniAlloc,4,7,wall_time,2.45366482,seconds,lower_is_better,system,1.7917450940778235,19.999999999999996,system,1.7917450940778235,19.999999999999996,6.0,2.444788388,6.0,1.8298601538786263,19.999999999999996,1.8298601538786263,19.999999999999996,benchmark-results/realworld-rust-allocator-20260714.json#campaigns[app=ripgrep]
ripgrep,ripgrep_realworld_single_thread,"Real-world matrix, 1 thread",unialloc,UniAlloc,5,7,wall_time,2.430373485,seconds,lower_is_better,system,2.8020290504521705,19.999999999999996,system,2.8020290504521705,19.999999999999996,6.0,2.444788388,6.0,1.8298601538786263,19.999999999999996,1.8298601538786263,19.999999999999996,benchmark-results/realworld-rust-allocator-20260714.json#campaigns[app=ripgrep]
ripgrep,ripgrep_realworld_single_thread,"Real-world matrix, 1 thread",unialloc,UniAlloc,6,7,wall_time,2.436735329,seconds,lower_is_better,system,3.1082610487037865,19.999999999999996,system,3.1082610487037865,19.999999999999996,6.0,2.444788388,6.0,1.8298601538786263,19.999999999999996,1.8298601538786263,19.999999999999996,benchmark-results/realworld-rust-allocator-20260714.json#campaigns[app=ripgrep]
ripgrep,ripgrep_realworld_single_thread,"Real-world matrix, 1 thread",unialloc,UniAlloc,7,7,wall_time,2.435759646,seconds,lower_is_better,system,0.8090500237742493,19.999999999999996,system,0.8090500237742493,19.999999999999996,6.0,2.444788388,6.0,1.8298601538786263,19.999999999999996,1.8298601538786263,19.999999999999996,benchmark-results/realworld-rust-allocator-20260714.json#campaigns[app=ripgrep]
ripgrep,ripgrep_realworld_single_thread,"Real-world matrix, 1 thread",typed_plain,Typed control,1,7,wall_time,2.685919742,seconds,lower_is_better,system,11.952972781114934,19.999999999999996,typed_plain,0.0,0.0,6.0,2.693908364,6.0,12.32388620961622,19.999999999999996,0.0,0.0,benchmark-results/realworld-rust-allocator-20260714.json#campaigns[app=ripgrep]
ripgrep,ripgrep_realworld_single_thread,"Real-world matrix, 1 thread",typed_plain,Typed control,2,7,wall_time,2.704280232,seconds,lower_is_better,system,12.32388620961622,19.999999999999996,typed_plain,0.0,0.0,6.0,2.693908364,6.0,12.32388620961622,19.999999999999996,0.0,0.0,benchmark-results/realworld-rust-allocator-20260714.json#campaigns[app=ripgrep]
ripgrep,ripgrep_realworld_single_thread,"Real-world matrix, 1 thread",typed_plain,Typed control,3,7,wall_time,2.715395417,seconds,lower_is_better,system,11.495509589813778,19.999999999999996,typed_plain,0.0,0.0,6.0,2.693908364,6.0,12.32388620961622,19.999999999999996,0.0,0.0,benchmark-results/realworld-rust-allocator-20260714.json#campaigns[app=ripgrep]
ripgrep,ripgrep_realworld_single_thread,"Real-world matrix, 1 thread",typed_plain,Typed control,4,7,wall_time,2.748777932,seconds,lower_is_better,system,14.034688150425678,19.999999999999996,typed_plain,0.0,0.0,6.0,2.693908364,6.0,12.32388620961622,19.999999999999996,0.0,0.0,benchmark-results/realworld-rust-allocator-20260714.json#campaigns[app=ripgrep]
ripgrep,ripgrep_realworld_single_thread,"Real-world matrix, 1 thread",typed_plain,Typed control,5,7,wall_time,2.693908364,seconds,lower_is_better,system,13.949254139095446,19.999999999999996,typed_plain,0.0,0.0,6.0,2.693908364,6.0,12.32388620961622,19.999999999999996,0.0,0.0,benchmark-results/realworld-rust-allocator-20260714.json#campaigns[app=ripgrep]
ripgrep,ripgrep_realworld_single_thread,"Real-world matrix, 1 thread",typed_plain,Typed control,6,7,wall_time,2.68728242,seconds,lower_is_better,system,13.709935574604405,19.999999999999996,typed_plain,0.0,0.0,6.0,2.693908364,6.0,12.32388620961622,19.999999999999996,0.0,0.0,benchmark-results/realworld-rust-allocator-20260714.json#campaigns[app=ripgrep]
ripgrep,ripgrep_realworld_single_thread,"Real-world matrix, 1 thread",typed_plain,Typed control,7,7,wall_time,2.479138195,seconds,lower_is_better,system,2.6043627605136788,19.999999999999996,typed_plain,0.0,0.0,6.0,2.693908364,6.0,12.32388620961622,19.999999999999996,0.0,0.0,benchmark-results/realworld-rust-allocator-20260714.json#campaigns[app=ripgrep]
ripgrep,ripgrep_realworld_single_thread,"Real-world matrix, 1 thread",typeiso_perf,Type Isolation,1,7,wall_time,2.702167042,seconds,lower_is_better,system,12.630183461026112,19.999999999999996,typed_plain,0.6049063844291158,0.0,6.0,2.699314474,6.0,12.236837704296555,19.999999999999996,-0.45859744767472455,0.0,benchmark-results/realworld-rust-allocator-20260714.json#campaigns[app=ripgrep]
ripgrep,ripgrep_realworld_single_thread,"Real-world matrix, 1 thread",typeiso_perf,Type Isolation,2,7,wall_time,2.763646328,seconds,lower_is_better,system,14.789692279899679,19.999999999999996,typed_plain,2.195264207367109,0.0,6.0,2.699314474,6.0,12.236837704296555,19.999999999999996,-0.45859744767472455,0.0,benchmark-results/realworld-rust-allocator-20260714.json#campaigns[app=ripgrep]
ripgrep,ripgrep_realworld_single_thread,"Real-world matrix, 1 thread",typeiso_perf,Type Isolation,3,7,wall_time,2.699314474,seconds,lower_is_better,system,10.835217934593032,19.999999999999996,typed_plain,-0.5922136753757301,0.0,6.0,2.699314474,6.0,12.236837704296555,19.999999999999996,-0.45859744767472455,0.0,benchmark-results/realworld-rust-allocator-20260714.json#campaigns[app=ripgrep]
ripgrep,ripgrep_realworld_single_thread,"Real-world matrix, 1 thread",typeiso_perf,Type Isolation,4,7,wall_time,2.705441192,seconds,lower_is_better,system,12.236837704296555,19.999999999999996,typed_plain,-1.5765820692713595,0.0,6.0,2.699314474,6.0,12.236837704296555,19.999999999999996,-0.45859744767472455,0.0,benchmark-results/realworld-rust-allocator-20260714.json#campaigns[app=ripgrep]
ripgrep,ripgrep_realworld_single_thread,"Real-world matrix, 1 thread",typeiso_perf,Type Isolation,5,7,wall_time,2.681554169,seconds,lower_is_better,system,13.426685767969172,19.999999999999996,typed_plain,-0.45859744767472455,0.0,6.0,2.699314474,6.0,12.236837704296555,19.999999999999996,-0.45859744767472455,0.0,benchmark-results/realworld-rust-allocator-20260714.json#campaigns[app=ripgrep]
ripgrep,ripgrep_realworld_single_thread,"Real-world matrix, 1 thread",typeiso_perf,Type Isolation,6,7,wall_time,2.645868968,seconds,lower_is_better,system,11.957562648039444,19.999999999999996,typed_plain,-1.541090422494562,0.0,6.0,2.699314474,6.0,12.236837704296555,19.999999999999996,-0.45859744767472455,0.0,benchmark-results/realworld-rust-allocator-20260714.json#campaigns[app=ripgrep]
ripgrep,ripgrep_realworld_single_thread,"Real-world matrix, 1 thread",typeiso_perf,Type Isolation,7,7,wall_time,2.544997841,seconds,lower_is_better,system,5.3301031097575,19.999999999999996,typed_plain,2.6565540449833502,0.0,6.0,2.699314474,6.0,12.236837704296555,19.999999999999996,-0.45859744767472455,0.0,benchmark-results/realworld-rust-allocator-20260714.json#campaigns[app=ripgrep]
