target,campaign,campaign_label,variant,label,round,repetitions,performance_metric,performance_value,performance_unit,performance_direction,plot_reference,plot_performance_delta_percent,plot_peak_rss_delta_percent,matched_reference,matched_performance_delta_percent,matched_peak_rss_delta_percent,peak_rss_mib,performance_value_median,peak_rss_mib_median,plot_performance_delta_percent_median,plot_peak_rss_delta_percent_median,matched_performance_delta_percent_median,matched_peak_rss_delta_percent_median,source_json_path
Oxipng,oxipng_realworld_single_thread,"Real-world matrix, 1 thread",system,System,1,7,wall_time,1.715221541,seconds,lower_is_better,system,0.0,0.0,system,0.0,0.0,45.30859375,1.715072263,45.46875,0.0,0.0,0.0,0.0,benchmark-results/realworld-rust-allocator-20260714.json#campaigns[app=oxipng]
Oxipng,oxipng_realworld_single_thread,"Real-world matrix, 1 thread",system,System,2,7,wall_time,1.714040078,seconds,lower_is_better,system,0.0,0.0,system,0.0,0.0,45.46875,1.715072263,45.46875,0.0,0.0,0.0,0.0,benchmark-results/realworld-rust-allocator-20260714.json#campaigns[app=oxipng]
Oxipng,oxipng_realworld_single_thread,"Real-world matrix, 1 thread",system,System,3,7,wall_time,1.71559633,seconds,lower_is_better,system,0.0,0.0,system,0.0,0.0,45.3125,1.715072263,45.46875,0.0,0.0,0.0,0.0,benchmark-results/realworld-rust-allocator-20260714.json#campaigns[app=oxipng]
Oxipng,oxipng_realworld_single_thread,"Real-world matrix, 1 thread",system,System,4,7,wall_time,1.715072263,seconds,lower_is_better,system,0.0,0.0,system,0.0,0.0,45.46875,1.715072263,45.46875,0.0,0.0,0.0,0.0,benchmark-results/realworld-rust-allocator-20260714.json#campaigns[app=oxipng]
Oxipng,oxipng_realworld_single_thread,"Real-world matrix, 1 thread",system,System,5,7,wall_time,1.71437247,seconds,lower_is_better,system,0.0,0.0,system,0.0,0.0,45.47265625,1.715072263,45.46875,0.0,0.0,0.0,0.0,benchmark-results/realworld-rust-allocator-20260714.json#campaigns[app=oxipng]
Oxipng,oxipng_realworld_single_thread,"Real-world matrix, 1 thread",system,System,6,7,wall_time,1.712963784,seconds,lower_is_better,system,0.0,0.0,system,0.0,0.0,45.46875,1.715072263,45.46875,0.0,0.0,0.0,0.0,benchmark-results/realworld-rust-allocator-20260714.json#campaigns[app=oxipng]
Oxipng,oxipng_realworld_single_thread,"Real-world matrix, 1 thread",system,System,7,7,wall_time,1.717451477,seconds,lower_is_better,system,0.0,0.0,system,0.0,0.0,45.46875,1.715072263,45.46875,0.0,0.0,0.0,0.0,benchmark-results/realworld-rust-allocator-20260714.json#campaigns[app=oxipng]
Oxipng,oxipng_realworld_single_thread,"Real-world matrix, 1 thread",jemalloc,jemalloc,1,7,wall_time,1.732188411,seconds,lower_is_better,system,0.9891940833548718,5.8194671954478805,system,0.9891940833548718,5.8194671954478805,47.9453125,1.730807019,47.94921875,0.9174398268488648,5.463448157374806,0.9174398268488648,5.463448157374806,benchmark-results/realworld-rust-allocator-20260714.json#campaigns[app=oxipng]
Oxipng,oxipng_realworld_single_thread,"Real-world matrix, 1 thread",jemalloc,jemalloc,2,7,wall_time,1.729476151,seconds,lower_is_better,system,0.9005666319081174,7.654639175257727,system,0.9005666319081174,7.654639175257727,48.94921875,1.730807019,47.94921875,0.9174398268488648,5.463448157374806,0.9174398268488648,5.463448157374806,benchmark-results/realworld-rust-allocator-20260714.json#campaigns[app=oxipng]
Oxipng,oxipng_realworld_single_thread,"Real-world matrix, 1 thread",jemalloc,jemalloc,3,7,wall_time,1.730372285,seconds,lower_is_better,system,0.8612722434536924,5.8103448275862,system,0.8612722434536924,5.8103448275862,47.9453125,1.730807019,47.94921875,0.9174398268488648,5.463448157374806,0.9174398268488648,5.463448157374806,benchmark-results/realworld-rust-allocator-20260714.json#campaigns[app=oxipng]
Oxipng,oxipng_realworld_single_thread,"Real-world matrix, 1 thread",jemalloc,jemalloc,4,7,wall_time,1.730807019,seconds,lower_is_better,system,0.9174398268488648,5.4553264604811025,system,0.9174398268488648,5.4553264604811025,47.94921875,1.730807019,47.94921875,0.9174398268488648,5.463448157374806,0.9174398268488648,5.463448157374806,benchmark-results/realworld-rust-allocator-20260714.json#campaigns[app=oxipng]
Oxipng,oxipng_realworld_single_thread,"Real-world matrix, 1 thread",jemalloc,jemalloc,5,7,wall_time,1.73289646,seconds,lower_is_better,system,1.0805114013525907,5.463448157374806,system,1.0805114013525907,5.463448157374806,47.95703125,1.730807019,47.94921875,0.9174398268488648,5.463448157374806,0.9174398268488648,5.463448157374806,benchmark-results/realworld-rust-allocator-20260714.json#campaigns[app=oxipng]
Oxipng,oxipng_realworld_single_thread,"Real-world matrix, 1 thread",jemalloc,jemalloc,6,7,wall_time,1.731278707,seconds,lower_is_better,system,1.0691949923910427,5.4553264604811025,system,1.0691949923910427,5.4553264604811025,47.94921875,1.730807019,47.94921875,0.9174398268488648,5.463448157374806,0.9174398268488648,5.463448157374806,benchmark-results/realworld-rust-allocator-20260714.json#campaigns[app=oxipng]
Oxipng,oxipng_realworld_single_thread,"Real-world matrix, 1 thread",jemalloc,jemalloc,7,7,wall_time,1.729444066,seconds,lower_is_better,system,0.6982781848922093,5.446735395189006,system,0.6982781848922093,5.446735395189006,47.9453125,1.730807019,47.94921875,0.9174398268488648,5.463448157374806,0.9174398268488648,5.463448157374806,benchmark-results/realworld-rust-allocator-20260714.json#campaigns[app=oxipng]
Oxipng,oxipng_realworld_single_thread,"Real-world matrix, 1 thread",mimalloc,mimalloc,1,7,wall_time,1.641039129,seconds,lower_is_better,system,-4.324946383121486,55.83239934477111,system,-4.324946383121486,55.83239934477111,70.60546875,1.639834632,70.6015625,-4.3345516801853945,55.274914089347085,-4.3345516801853945,55.274914089347085,benchmark-results/realworld-rust-allocator-20260714.json#campaigns[app=oxipng]
Oxipng,oxipng_realworld_single_thread,"Real-world matrix, 1 thread",mimalloc,mimalloc,2,7,wall_time,1.639744125,seconds,lower_is_better,system,-4.3345516801853945,55.274914089347085,system,-4.3345516801853945,55.274914089347085,70.6015625,1.639834632,70.6015625,-4.3345516801853945,55.274914089347085,-4.3345516801853945,55.274914089347085,benchmark-results/realworld-rust-allocator-20260714.json#campaigns[app=oxipng]
Oxipng,oxipng_realworld_single_thread,"Real-world matrix, 1 thread",mimalloc,mimalloc,3,7,wall_time,1.642163079,seconds,lower_is_better,system,-4.280333882504861,55.8103448275862,system,-4.280333882504861,55.8103448275862,70.6015625,1.639834632,70.6015625,-4.3345516801853945,55.274914089347085,-4.3345516801853945,55.274914089347085,benchmark-results/realworld-rust-allocator-20260714.json#campaigns[app=oxipng]
Oxipng,oxipng_realworld_single_thread,"Real-world matrix, 1 thread",mimalloc,mimalloc,4,7,wall_time,1.639545902,seconds,lower_is_better,system,-4.403683893055876,55.274914089347085,system,-4.403683893055876,55.274914089347085,70.6015625,1.639834632,70.6015625,-4.3345516801853945,55.274914089347085,-4.3345516801853945,55.274914089347085,benchmark-results/realworld-rust-allocator-20260714.json#campaigns[app=oxipng]
Oxipng,oxipng_realworld_single_thread,"Real-world matrix, 1 thread",mimalloc,mimalloc,5,7,wall_time,1.637290134,seconds,lower_is_better,system,-4.496242056430133,55.261575466025256,system,-4.496242056430133,55.261575466025256,70.6015625,1.639834632,70.6015625,-4.3345516801853945,55.274914089347085,-4.3345516801853945,55.274914089347085,benchmark-results/realworld-rust-allocator-20260714.json#campaigns[app=oxipng]
Oxipng,oxipng_realworld_single_thread,"Real-world matrix, 1 thread",mimalloc,mimalloc,6,7,wall_time,1.640178185,seconds,lower_is_better,system,-4.249103202289306,55.266323024054984,system,-4.249103202289306,55.266323024054984,70.59765625,1.639834632,70.6015625,-4.3345516801853945,55.274914089347085,-4.3345516801853945,55.274914089347085,benchmark-results/realworld-rust-allocator-20260714.json#campaigns[app=oxipng]
Oxipng,oxipng_realworld_single_thread,"Real-world matrix, 1 thread",mimalloc,mimalloc,7,7,wall_time,1.639834632,seconds,lower_is_better,system,-4.51930351683526,55.274914089347085,system,-4.51930351683526,55.274914089347085,70.6015625,1.639834632,70.6015625,-4.3345516801853945,55.274914089347085,-4.3345516801853945,55.274914089347085,benchmark-results/realworld-rust-allocator-20260714.json#campaigns[app=oxipng]
Oxipng,oxipng_realworld_single_thread,"Real-world matrix, 1 thread",tcmalloc,TCMalloc,1,7,wall_time,1.714623094,seconds,lower_is_better,system,-0.03489036172266147,23.5968617984309,system,-0.03489036172266147,23.5968617984309,56.0,1.714623094,56.0,0.004864112172775492,23.161512027491415,0.004864112172775492,23.161512027491415,benchmark-results/realworld-rust-allocator-20260714.json#campaigns[app=oxipng]
Oxipng,oxipng_realworld_single_thread,"Real-world matrix, 1 thread",tcmalloc,TCMalloc,2,7,wall_time,1.716284667,seconds,lower_is_better,system,0.1309531223224969,23.161512027491415,system,0.1309531223224969,23.161512027491415,56.0,1.714623094,56.0,0.004864112172775492,23.161512027491415,0.004864112172775492,23.161512027491415,benchmark-results/realworld-rust-allocator-20260714.json#campaigns[app=oxipng]
Oxipng,oxipng_realworld_single_thread,"Real-world matrix, 1 thread",tcmalloc,TCMalloc,3,7,wall_time,1.713670854,seconds,lower_is_better,system,-0.11223362782548651,23.58620689655173,system,-0.11223362782548651,23.58620689655173,56.0,1.714623094,56.0,0.004864112172775492,23.161512027491415,0.004864112172775492,23.161512027491415,benchmark-results/realworld-rust-allocator-20260714.json#campaigns[app=oxipng]
Oxipng,oxipng_realworld_single_thread,"Real-world matrix, 1 thread",tcmalloc,TCMalloc,4,7,wall_time,1.718029445,seconds,lower_is_better,system,0.1724231721191405,23.161512027491415,system,0.1724231721191405,23.161512027491415,56.0,1.714623094,56.0,0.004864112172775492,23.161512027491415,0.004864112172775492,23.161512027491415,benchmark-results/realworld-rust-allocator-20260714.json#campaigns[app=oxipng]
Oxipng,oxipng_realworld_single_thread,"Real-world matrix, 1 thread",tcmalloc,TCMalloc,5,7,wall_time,1.714455859,seconds,lower_is_better,system,0.004864112172775492,23.15093205051113,system,0.004864112172775492,23.15093205051113,56.0,1.714623094,56.0,0.004864112172775492,23.161512027491415,0.004864112172775492,23.161512027491415,benchmark-results/realworld-rust-allocator-20260714.json#campaigns[app=oxipng]
Oxipng,oxipng_realworld_single_thread,"Real-world matrix, 1 thread",tcmalloc,TCMalloc,6,7,wall_time,1.715994587,seconds,lower_is_better,system,0.17693327951875393,23.161512027491415,system,0.17693327951875393,23.161512027491415,56.0,1.714623094,56.0,0.004864112172775492,23.161512027491415,0.004864112172775492,23.161512027491415,benchmark-results/realworld-rust-allocator-20260714.json#campaigns[app=oxipng]
Oxipng,oxipng_realworld_single_thread,"Real-world matrix, 1 thread",tcmalloc,TCMalloc,7,7,wall_time,1.713736926,seconds,lower_is_better,system,-0.21628273344226345,23.161512027491415,system,-0.21628273344226345,23.161512027491415,56.0,1.714623094,56.0,0.004864112172775492,23.161512027491415,0.004864112172775492,23.161512027491415,benchmark-results/realworld-rust-allocator-20260714.json#campaigns[app=oxipng]
Oxipng,oxipng_realworld_single_thread,"Real-world matrix, 1 thread",unialloc,UniAlloc,1,7,wall_time,1.748057426,seconds,lower_is_better,system,1.914381566176937,-4.6728166221226,system,1.914381566176937,-4.6728166221226,43.19140625,1.748057426,43.1875,1.9616411793143662,-5.025341465509836,1.9616411793143662,-5.025341465509836,benchmark-results/realworld-rust-allocator-20260714.json#campaigns[app=oxipng]
Oxipng,oxipng_realworld_single_thread,"Real-world matrix, 1 thread",unialloc,UniAlloc,2,7,wall_time,1.747663394,seconds,lower_is_better,system,1.9616411793143662,-5.025773195876293,system,1.9616411793143662,-5.025773195876293,43.18359375,1.748057426,43.1875,1.9616411793143662,-5.025341465509836,1.9616411793143662,-5.025341465509836,benchmark-results/realworld-rust-allocator-20260714.json#campaigns[app=oxipng]
Oxipng,oxipng_realworld_single_thread,"Real-world matrix, 1 thread",unialloc,UniAlloc,3,7,wall_time,1.747084724,seconds,lower_is_better,system,1.8354197575137121,-4.689655172413798,system,1.8354197575137121,-4.689655172413798,43.1875,1.748057426,43.1875,1.9616411793143662,-5.025341465509836,1.9616411793143662,-5.025341465509836,benchmark-results/realworld-rust-allocator-20260714.json#campaigns[app=oxipng]
Oxipng,oxipng_realworld_single_thread,"Real-world matrix, 1 thread",unialloc,UniAlloc,4,7,wall_time,1.748904946,seconds,lower_is_better,system,1.9726680752693238,-5.025773195876293,system,1.9726680752693238,-5.025773195876293,43.18359375,1.748057426,43.1875,1.9616411793143662,-5.025341465509836,1.9616411793143662,-5.025341465509836,benchmark-results/realworld-rust-allocator-20260714.json#campaigns[app=oxipng]
Oxipng,oxipng_realworld_single_thread,"Real-world matrix, 1 thread",unialloc,UniAlloc,5,7,wall_time,1.750539722,seconds,lower_is_better,system,2.109649602574404,-5.025341465509836,system,2.109649602574404,-5.025341465509836,43.1875,1.748057426,43.1875,1.9616411793143662,-5.025341465509836,1.9616411793143662,-5.025341465509836,benchmark-results/realworld-rust-allocator-20260714.json#campaigns[app=oxipng]
Oxipng,oxipng_realworld_single_thread,"Real-world matrix, 1 thread",unialloc,UniAlloc,6,7,wall_time,1.747145909,seconds,lower_is_better,system,1.9954960705695912,-5.008591065292101,system,1.9954960705695912,-5.008591065292101,43.19140625,1.748057426,43.1875,1.9616411793143662,-5.025341465509836,1.9616411793143662,-5.025341465509836,benchmark-results/realworld-rust-allocator-20260714.json#campaigns[app=oxipng]
Oxipng,oxipng_realworld_single_thread,"Real-world matrix, 1 thread",unialloc,UniAlloc,7,7,wall_time,1.748486267,seconds,lower_is_better,system,1.807025724779776,-5.025773195876293,system,1.807025724779776,-5.025773195876293,43.18359375,1.748057426,43.1875,1.9616411793143662,-5.025341465509836,1.9616411793143662,-5.025341465509836,benchmark-results/realworld-rust-allocator-20260714.json#campaigns[app=oxipng]
Oxipng,oxipng_realworld_single_thread,"Real-world matrix, 1 thread",typed_plain,Typed control,1,7,wall_time,1.7665903,seconds,lower_is_better,system,2.9948760420797527,-4.112423484783168,typed_plain,0.0,0.0,43.4453125,1.767979847,43.4453125,3.1256912283089466,-4.415807560137452,0.0,0.0,benchmark-results/realworld-rust-allocator-20260714.json#campaigns[app=oxipng]
Oxipng,oxipng_realworld_single_thread,"Real-world matrix, 1 thread",typed_plain,Typed control,2,7,wall_time,1.767945738,seconds,lower_is_better,system,3.144947466041703,-4.501718213058414,typed_plain,0.0,0.0,43.421875,1.767979847,43.4453125,3.1256912283089466,-4.415807560137452,0.0,0.0,benchmark-results/realworld-rust-allocator-20260714.json#campaigns[app=oxipng]
Oxipng,oxipng_realworld_single_thread,"Real-world matrix, 1 thread",typed_plain,Typed control,3,7,wall_time,1.769220574,seconds,lower_is_better,system,3.1256912283089466,-4.120689655172416,typed_plain,0.0,0.0,43.4453125,1.767979847,43.4453125,3.1256912283089466,-4.415807560137452,0.0,0.0,benchmark-results/realworld-rust-allocator-20260714.json#campaigns[app=oxipng]
Oxipng,oxipng_realworld_single_thread,"Real-world matrix, 1 thread",typed_plain,Typed control,4,7,wall_time,1.764168439,seconds,lower_is_better,system,2.862630167787872,-4.415807560137452,typed_plain,0.0,0.0,43.4609375,1.767979847,43.4453125,3.1256912283089466,-4.415807560137452,0.0,0.0,benchmark-results/realworld-rust-allocator-20260714.json#campaigns[app=oxipng]
Oxipng,oxipng_realworld_single_thread,"Real-world matrix, 1 thread",typed_plain,Typed control,5,7,wall_time,1.767979847,seconds,lower_is_better,system,3.126938745114116,-4.441199209689895,typed_plain,0.0,0.0,43.453125,1.767979847,43.4453125,3.1256912283089466,-4.415807560137452,0.0,0.0,benchmark-results/realworld-rust-allocator-20260714.json#campaigns[app=oxipng]
Oxipng,oxipng_realworld_single_thread,"Real-world matrix, 1 thread",typed_plain,Typed control,6,7,wall_time,1.770911437,seconds,lower_is_better,system,3.382888391527139,-4.467353951890029,typed_plain,0.0,0.0,43.4375,1.767979847,43.4453125,3.1256912283089466,-4.415807560137452,0.0,0.0,benchmark-results/realworld-rust-allocator-20260714.json#campaigns[app=oxipng]
Oxipng,oxipng_realworld_single_thread,"Real-world matrix, 1 thread",typed_plain,Typed control,7,7,wall_time,1.770900178,seconds,lower_is_better,system,3.112093803858884,-4.407216494845356,typed_plain,0.0,0.0,43.46484375,1.767979847,43.4453125,3.1256912283089466,-4.415807560137452,0.0,0.0,benchmark-results/realworld-rust-allocator-20260714.json#campaigns[app=oxipng]
Oxipng,oxipng_realworld_single_thread,"Real-world matrix, 1 thread",typeiso_perf,Type Isolation,1,7,wall_time,1.763722535,seconds,lower_is_better,system,2.8276810219934223,-3.9917234244331357,typed_plain,-0.162333337842957,0.12587664089191986,43.5,1.760384229,43.4921875,2.6878852276092102,-4.338487972508586,-0.4408368329684609,0.09890307498652273,benchmark-results/realworld-rust-allocator-20260714.json#campaigns[app=oxipng]
Oxipng,oxipng_realworld_single_thread,"Real-world matrix, 1 thread",typeiso_perf,Type Isolation,2,7,wall_time,1.760151982,seconds,lower_is_better,system,2.690246546265418,-4.338487972508586,typed_plain,-0.4408368329684609,0.17092479309104291,43.49609375,1.760384229,43.4921875,2.6878852276092102,-4.338487972508586,-0.4408368329684609,0.09890307498652273,benchmark-results/realworld-rust-allocator-20260714.json#campaigns[app=oxipng]
Oxipng,oxipng_realworld_single_thread,"Real-world matrix, 1 thread",typeiso_perf,Type Isolation,3,7,wall_time,1.760384229,seconds,lower_is_better,system,2.6106315464081264,-4.025862068965513,typed_plain,-0.49944846503915397,0.09890307498652273,43.48828125,1.760384229,43.4921875,2.6878852276092102,-4.338487972508586,-0.4408368329684609,0.09890307498652273,benchmark-results/realworld-rust-allocator-20260714.json#campaigns[app=oxipng]
Oxipng,oxipng_realworld_single_thread,"Real-world matrix, 1 thread",typeiso_perf,Type Isolation,4,7,wall_time,1.761171437,seconds,lower_is_better,system,2.6878852276092102,-4.355670103092779,typed_plain,-0.16988185106060483,0.06291569297141031,43.48828125,1.760384229,43.4921875,2.6878852276092102,-4.338487972508586,-0.4408368329684609,0.09890307498652273,benchmark-results/realworld-rust-allocator-20260714.json#campaigns[app=oxipng]
Oxipng,oxipng_realworld_single_thread,"Real-world matrix, 1 thread",typeiso_perf,Type Isolation,5,7,wall_time,1.760161554,seconds,lower_is_better,system,2.6708947326948174,-4.355295936775194,typed_plain,-0.44221618324816747,0.08989572096367304,43.4921875,1.760384229,43.4921875,2.6878852276092102,-4.338487972508586,-0.4408368329684609,0.09890307498652273,benchmark-results/realworld-rust-allocator-20260714.json#campaigns[app=oxipng]
Oxipng,oxipng_realworld_single_thread,"Real-world matrix, 1 thread",typeiso_perf,Type Isolation,6,7,wall_time,1.757943983,seconds,lower_is_better,system,2.625869818156068,-4.312714776632298,typed_plain,-0.7322474590805816,0.16187050359712796,43.5078125,1.760384229,43.4921875,2.6878852276092102,-4.338487972508586,-0.4408368329684609,0.09890307498652273,benchmark-results/realworld-rust-allocator-20260714.json#campaigns[app=oxipng]
Oxipng,oxipng_realworld_single_thread,"Real-world matrix, 1 thread",typeiso_perf,Type Isolation,7,7,wall_time,1.765298382,seconds,lower_is_better,system,2.785924705341758,-4.3470790378006825,typed_plain,-0.3163247748004805,0.06291003864473677,43.4921875,1.760384229,43.4921875,2.6878852276092102,-4.338487972508586,-0.4408368329684609,0.09890307498652273,benchmark-results/realworld-rust-allocator-20260714.json#campaigns[app=oxipng]
Oxipng,oxipng_feature_matrix_four_threads,"Feature matrix, 4 threads",system,System,1,5,wall_time,0.638494226,seconds,lower_is_better,system,0.0,0.0,system,0.0,0.0,76.8515625,0.613971882,66.3125,0.0,0.0,0.0,0.0,benchmark-results/allocator-feature-thp-evaluation-20260714.json#campaigns.oxipng_feature_matrix
Oxipng,oxipng_feature_matrix_four_threads,"Feature matrix, 4 threads",system,System,2,5,wall_time,0.613971882,seconds,lower_is_better,system,0.0,0.0,system,0.0,0.0,69.6328125,0.613971882,66.3125,0.0,0.0,0.0,0.0,benchmark-results/allocator-feature-thp-evaluation-20260714.json#campaigns.oxipng_feature_matrix
Oxipng,oxipng_feature_matrix_four_threads,"Feature matrix, 4 threads",system,System,3,5,wall_time,0.647740905,seconds,lower_is_better,system,0.0,0.0,system,0.0,0.0,64.09765625,0.613971882,66.3125,0.0,0.0,0.0,0.0,benchmark-results/allocator-feature-thp-evaluation-20260714.json#campaigns.oxipng_feature_matrix
Oxipng,oxipng_feature_matrix_four_threads,"Feature matrix, 4 threads",system,System,4,5,wall_time,0.599321087,seconds,lower_is_better,system,0.0,0.0,system,0.0,0.0,62.8515625,0.613971882,66.3125,0.0,0.0,0.0,0.0,benchmark-results/allocator-feature-thp-evaluation-20260714.json#campaigns.oxipng_feature_matrix
Oxipng,oxipng_feature_matrix_four_threads,"Feature matrix, 4 threads",system,System,5,5,wall_time,0.596416147,seconds,lower_is_better,system,0.0,0.0,system,0.0,0.0,66.3125,0.613971882,66.3125,0.0,0.0,0.0,0.0,benchmark-results/allocator-feature-thp-evaluation-20260714.json#campaigns.oxipng_feature_matrix
Oxipng,oxipng_feature_matrix_four_threads,"Feature matrix, 4 threads",mimalloc,mimalloc,1,5,wall_time,0.613891245,seconds,lower_is_better,system,-3.8532816739990428,21.546203110704475,system,-3.8532816739990428,21.546203110704475,93.41015625,0.58514579,91.63671875,-3.8532816739990428,41.370169651272384,-3.8532816739990428,41.370169651272384,benchmark-results/allocator-feature-thp-evaluation-20260714.json#campaigns.oxipng_feature_matrix
Oxipng,oxipng_feature_matrix_four_threads,"Feature matrix, 4 threads",mimalloc,mimalloc,2,5,wall_time,0.580756566,seconds,lower_is_better,system,-5.40990833192585,31.599910243464603,system,-5.40990833192585,31.599910243464603,91.63671875,0.58514579,91.63671875,-3.8532816739990428,41.370169651272384,-3.8532816739990428,41.370169651272384,benchmark-results/allocator-feature-thp-evaluation-20260714.json#campaigns.oxipng_feature_matrix
Oxipng,oxipng_feature_matrix_four_threads,"Feature matrix, 4 threads",mimalloc,mimalloc,3,5,wall_time,0.565898585,seconds,lower_is_better,system,-12.635039622825738,42.933755865683466,system,-12.635039622825738,42.933755865683466,91.6171875,0.58514579,91.63671875,-3.8532816739990428,41.370169651272384,-3.8532816739990428,41.370169651272384,benchmark-results/allocator-feature-thp-evaluation-20260714.json#campaigns.oxipng_feature_matrix
Oxipng,oxipng_feature_matrix_four_threads,"Feature matrix, 4 threads",mimalloc,mimalloc,4,5,wall_time,0.587243837,seconds,lower_is_better,system,-2.0151551917611643,45.79241765071473,system,-2.0151551917611643,45.79241765071473,91.6328125,0.58514579,91.63671875,-3.8532816739990428,41.370169651272384,-3.8532816739990428,41.370169651272384,benchmark-results/allocator-feature-thp-evaluation-20260714.json#campaigns.oxipng_feature_matrix
