row_type,arm,arm_label,comparison,comparison_label,repeat,baseline_arm,candidate_arm,seconds_per_work_unit,normalized_time_percent,peak_rss_kib,speed_improvement_percent,peak_rss_reduction_percent,diagnostic_eligible,preliminary_eligible,claim_eligible,comparison_status,campaign_status,blocked_reasons,caveat
arm_sample,default,Default,,,0,,,0.019827305373342527,100.00611144043428,157440.0,,,True,True,,,THP CAUSAL CLAIM BLOCKED,THP backing: no resident AnonHugePages in measured samples (8 measured runs) | THP allocator activity: allocator THP activity is zero: adaptive_long_routed_allocations (8 measured runs) | THP allocator activity: allocator THP activity is zero: thp_advice_attempts (8 measured runs) | THP allocator activity: allocator THP activity is zero: thp_advice_successes (8 measured runs) | THP allocator activity: allocator THP activity is zero: thp_extent_mappings (8 measured runs) | Runtime THP / Runtime ordinary: diagnostic gate failed | Compiler prior / Runtime THP: diagnostic gate failed | Compiler THP / Compiler ordinary: diagnostic gate failed | Compiler THP / Default: diagnostic gate failed,measured endpoint; backing remains process-level
arm_sample,default,Default,,,1,,,0.019868382636136654,100.21329931812646,157520.0,,,True,True,,,THP CAUSAL CLAIM BLOCKED,THP backing: no resident AnonHugePages in measured samples (8 measured runs) | THP allocator activity: allocator THP activity is zero: adaptive_long_routed_allocations (8 measured runs) | THP allocator activity: allocator THP activity is zero: thp_advice_attempts (8 measured runs) | THP allocator activity: allocator THP activity is zero: thp_advice_successes (8 measured runs) | THP allocator activity: allocator THP activity is zero: thp_extent_mappings (8 measured runs) | Runtime THP / Runtime ordinary: diagnostic gate failed | Compiler prior / Runtime THP: diagnostic gate failed | Compiler THP / Compiler ordinary: diagnostic gate failed | Compiler THP / Default: diagnostic gate failed,measured endpoint; backing remains process-level
arm_sample,default,Default,,,2,,,0.019824882053527046,99.99388855956573,157636.0,,,True,True,,,THP CAUSAL CLAIM BLOCKED,THP backing: no resident AnonHugePages in measured samples (8 measured runs) | THP allocator activity: allocator THP activity is zero: adaptive_long_routed_allocations (8 measured runs) | THP allocator activity: allocator THP activity is zero: thp_advice_attempts (8 measured runs) | THP allocator activity: allocator THP activity is zero: thp_advice_successes (8 measured runs) | THP allocator activity: allocator THP activity is zero: thp_extent_mappings (8 measured runs) | Runtime THP / Runtime ordinary: diagnostic gate failed | Compiler prior / Runtime THP: diagnostic gate failed | Compiler THP / Compiler ordinary: diagnostic gate failed | Compiler THP / Default: diagnostic gate failed,measured endpoint; backing remains process-level
arm_sample,default,Default,,,3,,,0.01976643230475056,99.69907633068536,157424.0,,,True,True,,,THP CAUSAL CLAIM BLOCKED,THP backing: no resident AnonHugePages in measured samples (8 measured runs) | THP allocator activity: allocator THP activity is zero: adaptive_long_routed_allocations (8 measured runs) | THP allocator activity: allocator THP activity is zero: thp_advice_attempts (8 measured runs) | THP allocator activity: allocator THP activity is zero: thp_advice_successes (8 measured runs) | THP allocator activity: allocator THP activity is zero: thp_extent_mappings (8 measured runs) | Runtime THP / Runtime ordinary: diagnostic gate failed | Compiler prior / Runtime THP: diagnostic gate failed | Compiler THP / Compiler ordinary: diagnostic gate failed | Compiler THP / Default: diagnostic gate failed,measured endpoint; backing remains process-level
arm_sample,adaptive-ordinary-all-unknown,Runtime learning / ordinary,,,0,,,0.020186052953285124,101.81558326644253,157412.0,,,True,True,,,THP CAUSAL CLAIM BLOCKED,THP backing: no resident AnonHugePages in measured samples (8 measured runs) | THP allocator activity: allocator THP activity is zero: adaptive_long_routed_allocations (8 measured runs) | THP allocator activity: allocator THP activity is zero: thp_advice_attempts (8 measured runs) | THP allocator activity: allocator THP activity is zero: thp_advice_successes (8 measured runs) | THP allocator activity: allocator THP activity is zero: thp_extent_mappings (8 measured runs) | Runtime THP / Runtime ordinary: diagnostic gate failed | Compiler prior / Runtime THP: diagnostic gate failed | Compiler THP / Compiler ordinary: diagnostic gate failed | Compiler THP / Default: diagnostic gate failed,measured endpoint; backing remains process-level
arm_sample,adaptive-ordinary-all-unknown,Runtime learning / ordinary,,,1,,,0.019793599582423316,99.83610421961512,157884.0,,,True,True,,,THP CAUSAL CLAIM BLOCKED,THP backing: no resident AnonHugePages in measured samples (8 measured runs) | THP allocator activity: allocator THP activity is zero: adaptive_long_routed_allocations (8 measured runs) | THP allocator activity: allocator THP activity is zero: thp_advice_attempts (8 measured runs) | THP allocator activity: allocator THP activity is zero: thp_advice_successes (8 measured runs) | THP allocator activity: allocator THP activity is zero: thp_extent_mappings (8 measured runs) | Runtime THP / Runtime ordinary: diagnostic gate failed | Compiler prior / Runtime THP: diagnostic gate failed | Compiler THP / Compiler ordinary: diagnostic gate failed | Compiler THP / Default: diagnostic gate failed,measured endpoint; backing remains process-level
arm_sample,adaptive-ordinary-all-unknown,Runtime learning / ordinary,,,2,,,0.01976983308889115,99.71622940274153,158152.0,,,True,True,,,THP CAUSAL CLAIM BLOCKED,THP backing: no resident AnonHugePages in measured samples (8 measured runs) | THP allocator activity: allocator THP activity is zero: adaptive_long_routed_allocations (8 measured runs) | THP allocator activity: allocator THP activity is zero: thp_advice_attempts (8 measured runs) | THP allocator activity: allocator THP activity is zero: thp_advice_successes (8 measured runs) | THP allocator activity: allocator THP activity is zero: thp_extent_mappings (8 measured runs) | Runtime THP / Runtime ordinary: diagnostic gate failed | Compiler prior / Runtime THP: diagnostic gate failed | Compiler THP / Compiler ordinary: diagnostic gate failed | Compiler THP / Default: diagnostic gate failed,measured endpoint; backing remains process-level
arm_sample,adaptive-ordinary-all-unknown,Runtime learning / ordinary,,,3,,,0.020118201753703133,101.47335145536212,157588.0,,,True,True,,,THP CAUSAL CLAIM BLOCKED,THP backing: no resident AnonHugePages in measured samples (8 measured runs) | THP allocator activity: allocator THP activity is zero: adaptive_long_routed_allocations (8 measured runs) | THP allocator activity: allocator THP activity is zero: thp_advice_attempts (8 measured runs) | THP allocator activity: allocator THP activity is zero: thp_advice_successes (8 measured runs) | THP allocator activity: allocator THP activity is zero: thp_extent_mappings (8 measured runs) | Runtime THP / Runtime ordinary: diagnostic gate failed | Compiler prior / Runtime THP: diagnostic gate failed | Compiler THP / Compiler ordinary: diagnostic gate failed | Compiler THP / Default: diagnostic gate failed,measured endpoint; backing remains process-level
arm_sample,adaptive-ordinary-compiler-prior,Compiler prior / ordinary,,,0,,,0.019845186843567397,100.09630303583036,157932.0,,,True,True,,,THP CAUSAL CLAIM BLOCKED,THP backing: no resident AnonHugePages in measured samples (8 measured runs) | THP allocator activity: allocator THP activity is zero: adaptive_long_routed_allocations (8 measured runs) | THP allocator activity: allocator THP activity is zero: thp_advice_attempts (8 measured runs) | THP allocator activity: allocator THP activity is zero: thp_advice_successes (8 measured runs) | THP allocator activity: allocator THP activity is zero: thp_extent_mappings (8 measured runs) | Runtime THP / Runtime ordinary: diagnostic gate failed | Compiler prior / Runtime THP: diagnostic gate failed | Compiler THP / Compiler ordinary: diagnostic gate failed | Compiler THP / Default: diagnostic gate failed,measured endpoint; backing remains process-level
arm_sample,adaptive-ordinary-compiler-prior,Compiler prior / ordinary,,,1,,,0.019842344642803305,100.08196737896738,157984.0,,,True,True,,,THP CAUSAL CLAIM BLOCKED,THP backing: no resident AnonHugePages in measured samples (8 measured runs) | THP allocator activity: allocator THP activity is zero: adaptive_long_routed_allocations (8 measured runs) | THP allocator activity: allocator THP activity is zero: thp_advice_attempts (8 measured runs) | THP allocator activity: allocator THP activity is zero: thp_advice_successes (8 measured runs) | THP allocator activity: allocator THP activity is zero: thp_extent_mappings (8 measured runs) | Runtime THP / Runtime ordinary: diagnostic gate failed | Compiler prior / Runtime THP: diagnostic gate failed | Compiler THP / Compiler ordinary: diagnostic gate failed | Compiler THP / Default: diagnostic gate failed,measured endpoint; backing remains process-level
arm_sample,adaptive-ordinary-compiler-prior,Compiler prior / ordinary,,,2,,,0.01975197048184577,99.6261329505429,157908.0,,,True,True,,,THP CAUSAL CLAIM BLOCKED,THP backing: no resident AnonHugePages in measured samples (8 measured runs) | THP allocator activity: allocator THP activity is zero: adaptive_long_routed_allocations (8 measured runs) | THP allocator activity: allocator THP activity is zero: thp_advice_attempts (8 measured runs) | THP allocator activity: allocator THP activity is zero: thp_advice_successes (8 measured runs) | THP allocator activity: allocator THP activity is zero: thp_extent_mappings (8 measured runs) | Runtime THP / Runtime ordinary: diagnostic gate failed | Compiler prior / Runtime THP: diagnostic gate failed | Compiler THP / Compiler ordinary: diagnostic gate failed | Compiler THP / Default: diagnostic gate failed,measured endpoint; backing remains process-level
arm_sample,adaptive-ordinary-compiler-prior,Compiler prior / ordinary,,,3,,,0.019756659522412432,99.64978380498977,157896.0,,,True,True,,,THP CAUSAL CLAIM BLOCKED,THP backing: no resident AnonHugePages in measured samples (8 measured runs) | THP allocator activity: allocator THP activity is zero: adaptive_long_routed_allocations (8 measured runs) | THP allocator activity: allocator THP activity is zero: thp_advice_attempts (8 measured runs) | THP allocator activity: allocator THP activity is zero: thp_advice_successes (8 measured runs) | THP allocator activity: allocator THP activity is zero: thp_extent_mappings (8 measured runs) | Runtime THP / Runtime ordinary: diagnostic gate failed | Compiler prior / Runtime THP: diagnostic gate failed | Compiler THP / Compiler ordinary: diagnostic gate failed | Compiler THP / Default: diagnostic gate failed,measured endpoint; backing remains process-level
