label,mechanism,speedup_pct,speedup_ci_low_pct,speedup_ci_high_pct,speedup_conclusion,max_resident_change_pct,max_resident_ci_low_pct,max_resident_ci_high_pct,max_resident_conclusion
UniAlloc selective THP,selective-thp,33.90235170253428,33.164539113374914,34.58458580324467,improved,1.499029128644258,1.4382044014412232,1.5587115265792928,regressed
mimalloc global THP,process-wide-thp,38.32628265745163,37.67033462456718,39.110313978493394,improved,5.289145934700756,5.287296086682214,5.290964311769031,regressed
jemalloc allocator THP,allocator-wide-thp,36.495356157343984,33.72721765170882,37.92854966890034,improved,3.1550629727765234,2.8482329112661464,3.746735373975052,regressed
snmalloc OS eligibility,os-eligibility,0.5181437978369674,-0.5585810199582264,1.5130027457197603,practically-equivalent,0.008769280142684188,-0.008771109078231643,0.0268978766836403,practically-equivalent
